post_at_local,post_date,post_time,account,language,file_path,filename,category,theme,part,parts,palette,caption,alt_text,hashtags
2026-08-22 01:00,2026-08-22,01:00,speaksilq_pashto,Pashto,01_pashto/pashto_21-colours_p1of2_home.png,pashto_21-colours_p1of2_home.png,Colours,home,1,2,sage,"English vs Pashto — Colours (part 1 of 2)
Colour = Rang · Red = Sur · Blue = Aasmaani
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Colours"", listing 10 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #Colours
2026-08-22 13:00,2026-08-22,13:00,speaksilq_pashto,Pashto,01_pashto/pashto_30-adjectives-opposites_p3of4_learn.png,pashto_30-adjectives-opposites_p3of4_learn.png,Adjectives & Opposites,learn,3,4,lavender,"English vs Pashto — Adjectives & Opposites (part 3 of 4)
Light (in weight) = Spak · Strong = Zorwar · Weak = Kamzorai
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Adjectives & Opposites"", listing 11 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #AdjectivesOpposites
2026-08-23 01:00,2026-08-23,01:00,speaksilq_pashto,Pashto,01_pashto/pashto_26-nature-weather_p3of3_world.png,pashto_26-nature-weather_p3of3_world.png,Nature & Weather,world,3,3,champagne,"English vs Pashto — Nature & Weather (part 3 of 3)
Forest = Dzangal · Tree = Wana · Flower = Gul
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Nature & Weather"", listing 10 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #NatureWeather
2026-08-23 13:00,2026-08-23,13:00,speaksilq_pashto,Pashto,01_pashto/pashto_04-people-pronouns_p1of3_social.png,pashto_04-people-pronouns_p1of3_social.png,People & Pronouns,social,1,3,mint,"English vs Pashto — People & Pronouns (part 1 of 3)
I = Za · You (formal / plural) = Taaso · You (informal) = Ta
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""People & Pronouns"", listing 10 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #PeoplePronouns
2026-08-24 01:00,2026-08-24,01:00,speaksilq_pashto,Pashto,01_pashto/pashto_34-sports-leisure_p2of2_learn.png,pashto_34-sports-leisure_p2of2_learn.png,Sports & Leisure,learn,2,2,lilac,"English vs Pashto — Sports & Leisure (part 2 of 2)
Victory = Bariyaalitob · Defeat = Maate · Swimming = Laambo wahal
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Sports & Leisure"", listing 10 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #SportsLeisure
2026-08-24 13:00,2026-08-24,13:00,speaksilq_pashto,Pashto,01_pashto/pashto_17-restaurant-ordering_p2of3_food.png,pashto_17-restaurant-ordering_p2of3_food.png,Restaurant & Ordering,food,2,3,sand,"English vs Pashto — Restaurant & Ordering (part 2 of 3)
May I see the menu? = Menu katalay sham? · What do you recommend? = Taaso tsa wraandiz kaway? · I would like ... = Za ... ghwaaram
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Restaurant & Ordering"", listing 10 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #RestaurantOrdering
2026-08-25 01:00,2026-08-25,01:00,speaksilq_pashto,Pashto,01_pashto/pashto_13-health-medical_p1of3_people.png,pashto_13-health-medical_p1of3_people.png,Health & Medical,people,1,3,seafoam,"English vs Pashto — Health & Medical (part 1 of 3)
Health = Roghtiyaa · Doctor = Daaktar · Hospital = Roghtun
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Health & Medical"", listing 10 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #HealthMedical
2026-08-25 13:00,2026-08-25,13:00,speaksilq_pashto,Pashto,01_pashto/pashto_02-everyday-phrases_p2of4_social.png,pashto_02-everyday-phrases_p2of4_social.png,Everyday Phrases,social,2,4,orchid,"English vs Pashto — Everyday Phrases (part 2 of 4)
Speak slowly, please = Wro khabare wukrey · What does this mean? = Daa tsa manaa lari? · How do you say this in Pashto? = Pa Pashto ke dey ta tsa waayi?
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Everyday Phrases"", listing 10 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #EverydayPhrases
2026-08-26 01:00,2026-08-26,01:00,speaksilq_pashto,Pashto,01_pashto/pashto_07-time-frequency_p3of3_time.png,pashto_07-time-frequency_p3of3_time.png,Time & Frequency,time,3,3,butter,"English vs Pashto — Time & Frequency (part 3 of 3)
Month = Miaasht · Year = Kaal · Century = Perai
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Time & Frequency"", listing 11 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #TimeFrequency
2026-08-26 13:00,2026-08-26,13:00,speaksilq_pashto,Pashto,01_pashto/pashto_19-clothing-accessories_p2of2_home.png,pashto_19-clothing-accessories_p2of2_home.png,Clothing & Accessories,home,2,2,aqua-mist,"English vs Pashto — Clothing & Accessories (part 2 of 2)
Turban = Pagrai · Belt = Kamarband · Watch = Saat
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Clothing & Accessories"", listing 12 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #ClothingAccessories
2026-08-27 01:00,2026-08-27,01:00,speaksilq_pashto,Pashto,01_pashto/pashto_29-common-verbs_p3of5_learn.png,pashto_29-common-verbs_p3of5_learn.png,Common Verbs,learn,3,5,blush,"English vs Pashto — Common Verbs (part 3 of 5)
To buy = Perodal · To sell = Khartsawal · To work = Kaar kawal
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Common Verbs"", listing 11 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #CommonVerbs
2026-08-27 13:00,2026-08-27,13:00,speaksilq_pashto,Pashto,01_pashto/pashto_16-cooking-kitchen_p2of3_food.png,pashto_16-cooking-kitchen_p2of3_food.png,Cooking & Kitchen,food,2,3,lemon-ice,"English vs Pashto — Cooking & Kitchen (part 2 of 3)
Spoon = Kaachugha · Fork = Panja · Knife = Chaara
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Cooking & Kitchen"", listing 10 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #CookingKitchen
2026-08-28 01:00,2026-08-28,01:00,speaksilq_pashto,Pashto,01_pashto/pashto_33-technology-communication_p1of2_learn.png,pashto_33-technology-communication_p1of2_learn.png,Technology & Communication,learn,1,2,sky,"English vs Pashto — Technology & Communication (part 1 of 2)
Phone = Telefun · Mobile phone = Mobaayl · Computer = Kampyutar
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Technology & Communication"", listing 13 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #TechnologyCommunication
2026-08-28 13:00,2026-08-28,13:00,speaksilq_pashto,Pashto,01_pashto/pashto_08-days-months-seasons_p3of3_time.png,pashto_08-days-months-seasons_p3of3_time.png,"Days, Months & Seasons",time,3,3,rose-quartz,"English vs Pashto — Days, Months & Seasons (part 3 of 3)
Summer = Orai · Autumn = Manai · Winter = Zhamai
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Days, Months & Seasons"", listing 10 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #DaysMonthsSeasons
2026-08-29 01:00,2026-08-29,01:00,speaksilq_pashto,Pashto,01_pashto/pashto_10-family-relationships_p3of3_people.png,pashto_10-family-relationships_p3of3_people.png,Family & Relationships,people,3,3,pistachio,"English vs Pashto — Family & Relationships (part 3 of 3)
Father-in-law = Sakhar · Mother-in-law = Khwaashe · Son-in-law = Zum
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Family & Relationships"", listing 11 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #FamilyRelationships
2026-08-29 13:00,2026-08-29,13:00,speaksilq_pashto,Pashto,01_pashto/pashto_24-city-places_p2of2_travel.png,pashto_24-city-places_p2of2_travel.png,City & Places,travel,2,2,powder-blue,"English vs Pashto — City & Places (part 2 of 2)
Bakery = Naanwaayi · Park = Paark · Museum = Muzem
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""City & Places"", listing 12 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #CityPlaces
2026-08-30 01:00,2026-08-30,01:00,speaksilq_pashto,Pashto,01_pashto/pashto_35-religion-culture_p1of2_learn.png,pashto_35-religion-culture_p1of2_learn.png,Religion & Culture,learn,1,2,coral-mist,"English vs Pashto — Religion & Culture (part 1 of 2)
Religion = Din · God = Khudaay · Prayer (salah) = Lmundz
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Religion & Culture"", listing 10 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #ReligionCulture
2026-08-30 13:00,2026-08-30,13:00,speaksilq_pashto,Pashto,01_pashto/pashto_03-question-words_p3of3_social.png,pashto_03-question-words_p3of3_social.png,Question Words & Connectors,social,3,3,honeydew,"English vs Pashto — Question Words & Connectors (part 3 of 3)
With = Sara · Without = Bagher la · For = Depaara
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Question Words & Connectors"", listing 10 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #QuestionWords
2026-08-31 01:00,2026-08-31,01:00,speaksilq_pashto,Pashto,01_pashto/pashto_15-fruits-vegetables_p1of3_food.png,pashto_15-fruits-vegetables_p1of3_food.png,Fruits & Vegetables,food,1,3,periwinkle,"English vs Pashto — Fruits & Vegetables (part 1 of 3)
Fruit = Mewa · Apple = Mana · Banana = Kela
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Fruits & Vegetables"", listing 10 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #FruitsVegetables
2026-08-31 13:00,2026-08-31,13:00,speaksilq_pashto,Pashto,01_pashto/pashto_18-home-household_p2of3_home.png,pashto_18-home-household_p2of3_home.png,Home & Household,home,2,3,peach,"English vs Pashto — Home & Household (part 2 of 3)
Stairs = Zina · Key = Kilai · Lock = Qufl
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Home & Household"", listing 10 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #HomeHousehold
2026-09-01 01:00,2026-09-01,01:00,speaksilq_pashto,Pashto,01_pashto/pashto_12-body-parts_p3of3_people.png,pashto_12-body-parts_p3of3_people.png,Body Parts,people,3,3,sage,"English vs Pashto — Body Parts (part 3 of 3)
Heart = Zra · Leg / foot = Psha · Knee = Zangun
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Body Parts"", listing 10 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #BodyParts
2026-09-01 13:00,2026-09-01,13:00,speaksilq_pashto,Pashto,01_pashto/pashto_29-common-verbs_p1of5_learn.png,pashto_29-common-verbs_p1of5_learn.png,Common Verbs,learn,1,5,lavender,"English vs Pashto — Common Verbs (part 1 of 5)
To be / become = Kedal · To do = Kawal · To go = Tlal
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Common Verbs"", listing 11 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #CommonVerbs
2026-09-02 01:00,2026-09-02,01:00,speaksilq_pashto,Pashto,01_pashto/pashto_27-animals-birds_p1of2_world.png,pashto_27-animals-birds_p1of2_world.png,Animals & Birds,world,1,2,champagne,"English vs Pashto — Animals & Birds (part 1 of 2)
Animal = Dzaanwar · Dog = Spai · Cat = Pisho
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Animals & Birds"", listing 13 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #AnimalsBirds
2026-09-02 13:00,2026-09-02,13:00,speaksilq_pashto,Pashto,01_pashto/pashto_14-food-drink_p2of4_food.png,pashto_14-food-drink_p2of4_food.png,Food & Drink,food,2,4,mint,"English vs Pashto — Food & Drink (part 2 of 4)
Fish = Kab · Egg = Hagai · Milk = Shide
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Food & Drink"", listing 10 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #FoodDrink
2026-09-03 01:00,2026-09-03,01:00,speaksilq_pashto,Pashto,01_pashto/pashto_09-daily-routine_p3of3_time.png,pashto_09-daily-routine_p3of3_time.png,Daily Routine & Habits,time,3,3,lilac,"English vs Pashto — Daily Routine & Habits (part 3 of 3)
Every morning = Har sahar · Usually = Umuman · First of all = Lumrai
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Daily Routine & Habits"", listing 11 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #DailyRoutine
2026-09-03 13:00,2026-09-03,13:00,speaksilq_pashto,Pashto,01_pashto/pashto_22-travel-transport_p1of3_travel.png,pashto_22-travel-transport_p1of3_travel.png,Travel & Transport,travel,1,3,sand,"English vs Pashto — Travel & Transport (part 1 of 3)
Journey / travel = Safar · Traveller = Musaafir · Car = Motar
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Travel & Transport"", listing 12 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #TravelTransport
2026-09-04 01:00,2026-09-04,01:00,speaksilq_pashto,Pashto,01_pashto/pashto_10-family-relationships_p1of3_people.png,pashto_10-family-relationships_p1of3_people.png,Family & Relationships,people,1,3,seafoam,"English vs Pashto — Family & Relationships (part 1 of 3)
Family = Kornai · Father = Plaar · Mother = Mor
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Family & Relationships"", listing 12 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #FamilyRelationships
2026-09-04 13:00,2026-09-04,13:00,speaksilq_pashto,Pashto,01_pashto/pashto_04-people-pronouns_p3of3_social.png,pashto_04-people-pronouns_p3of3_social.png,People & Pronouns,social,3,3,orchid,"English vs Pashto — People & Pronouns (part 3 of 3)
Guest = Melma · Name = Num · Age = Umar
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""People & Pronouns"", listing 10 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #PeoplePronouns
2026-09-05 01:00,2026-09-05,01:00,speaksilq_pashto,Pashto,01_pashto/pashto_23-directions-places_p1of2_travel.png,pashto_23-directions-places_p1of2_travel.png,Directions & Places,travel,1,2,butter,"English vs Pashto — Directions & Places (part 1 of 2)
Right = Shai · Left = Kin · Straight ahead = Negh
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Directions & Places"", listing 13 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #DirectionsPlaces
2026-09-05 13:00,2026-09-05,13:00,speaksilq_pashto,Pashto,01_pashto/pashto_30-adjectives-opposites_p2of4_learn.png,pashto_30-adjectives-opposites_p2of4_learn.png,Adjectives & Opposites,learn,2,4,aqua-mist,"English vs Pashto — Adjectives & Opposites (part 2 of 4)
Easy = Aasaan · Difficult = Sakht · Fast = Chatak
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Adjectives & Opposites"", listing 11 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #AdjectivesOpposites
2026-09-06 01:00,2026-09-06,01:00,speaksilq_pashto,Pashto,01_pashto/pashto_20-shopping-money_p2of3_home.png,pashto_20-shopping-money_p2of3_home.png,Shopping & Money,home,2,3,blush,"English vs Pashto — Shopping & Money (part 2 of 3)
Card = Kaard · Bank = Baank · Account = Hisaab
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Shopping & Money"", listing 10 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #ShoppingMoney
2026-09-06 13:00,2026-09-06,13:00,speaksilq_pashto,Pashto,01_pashto/pashto_33-technology-communication_p2of2_learn.png,pashto_33-technology-communication_p2of2_learn.png,Technology & Communication,learn,2,2,lemon-ice,"English vs Pashto — Technology & Communication (part 2 of 2)
Video = Widyo · Application = Apleekayshan · Website = Waybpaana
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Technology & Communication"", listing 12 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #TechnologyCommunication
2026-09-07 01:00,2026-09-07,01:00,speaksilq_pashto,Pashto,01_pashto/pashto_26-nature-weather_p1of3_world.png,pashto_26-nature-weather_p1of3_world.png,Nature & Weather,world,1,3,sky,"English vs Pashto — Nature & Weather (part 1 of 3)
Weather = Hawaa · Sun = Lmar · Moon = Spozhmai
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Nature & Weather"", listing 10 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #NatureWeather
2026-09-07 13:00,2026-09-07,13:00,speaksilq_pashto,Pashto,01_pashto/pashto_16-cooking-kitchen_p1of3_food.png,pashto_16-cooking-kitchen_p1of3_food.png,Cooking & Kitchen,food,1,3,rose-quartz,"English vs Pashto — Cooking & Kitchen (part 1 of 3)
Kitchen = Pakhlandzai · Cook (person) = Aashpaz · Stove = Ojaaq
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Cooking & Kitchen"", listing 10 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #CookingKitchen
2026-09-08 01:00,2026-09-08,01:00,speaksilq_pashto,Pashto,01_pashto/pashto_12-body-parts_p1of3_people.png,pashto_12-body-parts_p1of3_people.png,Body Parts,people,1,3,pistachio,"English vs Pashto — Body Parts (part 1 of 3)
Body = Badan · Head = Sar · Hair = Weshta
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Body Parts"", listing 10 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #BodyParts
2026-09-08 13:00,2026-09-08,13:00,speaksilq_pashto,Pashto,01_pashto/pashto_18-home-household_p3of3_home.png,pashto_18-home-household_p3of3_home.png,Home & Household,home,3,3,powder-blue,"English vs Pashto — Home & Household (part 3 of 3)
Fan = Panka · Wood stove = Bukhaari · Curtain = Parda
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Home & Household"", listing 10 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #HomeHousehold
2026-09-09 01:00,2026-09-09,01:00,speaksilq_pashto,Pashto,01_pashto/pashto_09-daily-routine_p2of3_time.png,pashto_09-daily-routine_p2of3_time.png,Daily Routine & Habits,time,2,3,coral-mist,"English vs Pashto — Daily Routine & Habits (part 2 of 3)
To have dinner = Da shpe dodai khwaral · To take a nap = Lag wida kedal · To tidy the house = Kor paakawal
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Daily Routine & Habits"", listing 12 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #DailyRoutine
2026-09-09 13:00,2026-09-09,13:00,speaksilq_pashto,Pashto,01_pashto/pashto_15-fruits-vegetables_p2of3_food.png,pashto_15-fruits-vegetables_p2of3_food.png,Fruits & Vegetables,food,2,3,honeydew,"English vs Pashto — Fruits & Vegetables (part 2 of 3)
Date (fruit) = Khurmaa · Almond = Baadaam · Walnut = Ghwaz
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Fruits & Vegetables"", listing 10 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #FruitsVegetables
