post_at_local,post_date,post_time,account,language,file_path,filename,category,theme,part,parts,palette,caption,alt_text,hashtags
2026-08-22 01:00,2026-08-22,01:00,speaksilq_farsi,Farsi,02_farsi/farsi_01-greetings-courtesy_p1of5_social.png,farsi_01-greetings-courtesy_p1of5_social.png,Greetings & Politeness,social,1,5,sage,"English vs Farsi — Greetings & Politeness (part 1 of 5)
Hello = salâm · Peace be upon you = salâmon alaykom · Good morning = sobh bekheyr
Learn Farsi and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Farsi"", subtitle ""Greetings & Politeness"", listing 11 English words with their Farsi romanisations.",#SpeakSilq #LearnFarsi #Farsi #LanguageLearning #Vocabulary #GreetingsCourtesy
2026-08-22 13:00,2026-08-22,13:00,speaksilq_farsi,Farsi,02_farsi/farsi_19-clothing-accessories_p1of3_home.png,farsi_19-clothing-accessories_p1of3_home.png,Clothing & Accessories,home,1,3,lavender,"English vs Farsi — Clothing & Accessories (part 1 of 3)
Clothes = lebâs · Shirt = pirâhan · T-shirt = tishert
Learn Farsi and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Farsi"", subtitle ""Clothing & Accessories"", listing 10 English words with their Farsi romanisations.",#SpeakSilq #LearnFarsi #Farsi #LanguageLearning #Vocabulary #ClothingAccessories
2026-08-23 01:00,2026-08-23,01:00,speaksilq_farsi,Farsi,02_farsi/farsi_33-technology-communication_p3of3_learn.png,farsi_33-technology-communication_p3of3_learn.png,Technology & Media,learn,3,3,champagne,"English vs Farsi — Technology & Media (part 3 of 3)
Charger = shârzher · App = barnâme-ye kârbordi · Download = dânlud
Learn Farsi and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Farsi"", subtitle ""Technology & Media"", listing 11 English words with their Farsi romanisations.",#SpeakSilq #LearnFarsi #Farsi #LanguageLearning #Vocabulary #TechnologyCommunication
2026-08-23 13:00,2026-08-23,13:00,speaksilq_farsi,Farsi,02_farsi/farsi_14-food-drink_p4of8_food.png,farsi_14-food-drink_p4of8_food.png,Food & Drink,food,4,8,mint,"English vs Farsi — Food & Drink (part 4 of 8)
Cherry = gilâs · Fig = anjir · Date (fruit) = khormâ
Learn Farsi and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Farsi"", subtitle ""Food & Drink"", listing 10 English words with their Farsi romanisations.",#SpeakSilq #LearnFarsi #Farsi #LanguageLearning #Vocabulary #FoodDrink
2026-08-24 01:00,2026-08-24,01:00,speaksilq_farsi,Farsi,02_farsi/farsi_02-everyday-phrases_p4of7_social.png,farsi_02-everyday-phrases_p4of7_social.png,Everyday Phrases,social,4,7,lilac,"English vs Farsi — Everyday Phrases (part 4 of 7)
Come here = biâ injâ · Please sit down = lotfan beneshinid · I agree = movâfeqam
Learn Farsi and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Farsi"", subtitle ""Everyday Phrases"", listing 12 English words with their Farsi romanisations.",#SpeakSilq #LearnFarsi #Farsi #LanguageLearning #Vocabulary #EverydayPhrases
2026-08-24 13:00,2026-08-24,13:00,speaksilq_farsi,Farsi,02_farsi/farsi_29-common-verbs_p2of10_learn.png,farsi_29-common-verbs_p2of10_learn.png,Common Verbs,learn,2,10,sand,"English vs Farsi — Common Verbs (part 2 of 10)
to hear = shenidan · to listen = gush dâdan · to speak = sohbat kardan
Learn Farsi and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Farsi"", subtitle ""Common Verbs"", listing 12 English words with their Farsi romanisations.",#SpeakSilq #LearnFarsi #Farsi #LanguageLearning #Vocabulary #CommonVerbs
2026-08-25 01:00,2026-08-25,01:00,speaksilq_farsi,Farsi,02_farsi/farsi_06-numbers_p4of5_time.png,farsi_06-numbers_p4of5_time.png,Numbers,time,4,5,seafoam,"English vs Farsi — Numbers (part 4 of 5)
Ten thousand = dah hezâr · One million = yek milyun · Billion = milyârd
Learn Farsi and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Farsi"", subtitle ""Numbers"", listing 10 English words with their Farsi romanisations.",#SpeakSilq #LearnFarsi #Farsi #LanguageLearning #Vocabulary #Numbers
2026-08-25 13:00,2026-08-25,13:00,speaksilq_farsi,Farsi,02_farsi/farsi_18-home-household_p5of5_home.png,farsi_18-home-household_p5of5_home.png,Home & Household,home,5,5,orchid,"English vs Farsi — Home & Household (part 5 of 5)
Fork = changâl · Knife = châqu · Pot = qâblame
Learn Farsi and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Farsi"", subtitle ""Home & Household"", listing 10 English words with their Farsi romanisations.",#SpeakSilq #LearnFarsi #Farsi #LanguageLearning #Vocabulary #HomeHousehold
2026-08-26 01:00,2026-08-26,01:00,speaksilq_farsi,Farsi,02_farsi/farsi_34-sports-leisure_p2of3_learn.png,farsi_34-sports-leisure_p2of3_learn.png,Sports & Leisure,learn,2,3,butter,"English vs Farsi — Sports & Leisure (part 2 of 3)
Ball = tup · Goal (score) = gol · To win = bordan
Learn Farsi and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Farsi"", subtitle ""Sports & Leisure"", listing 10 English words with their Farsi romanisations.",#SpeakSilq #LearnFarsi #Farsi #LanguageLearning #Vocabulary #SportsLeisure
2026-08-26 13:00,2026-08-26,13:00,speaksilq_farsi,Farsi,02_farsi/farsi_10-family-relationships_p1of5_people.png,farsi_10-family-relationships_p1of5_people.png,Family & People,people,1,5,aqua-mist,"English vs Farsi — Family & People (part 1 of 5)
Family = khânevâde · Father = pedar · Mother = mâdar
Learn Farsi and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Farsi"", subtitle ""Family & People"", listing 11 English words with their Farsi romanisations.",#SpeakSilq #LearnFarsi #Farsi #LanguageLearning #Vocabulary #FamilyRelationships
2026-08-27 01:00,2026-08-27,01:00,speaksilq_farsi,Farsi,02_farsi/farsi_05-connectors-prepositions_p2of4_social.png,farsi_05-connectors-prepositions_p2of4_social.png,Connectors & Prepositions,social,2,4,blush,"English vs Farsi — Connectors & Prepositions (part 2 of 4)
Even = hattâ · Although = agarche · However = bâ in hâl
Learn Farsi and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Farsi"", subtitle ""Connectors & Prepositions"", listing 12 English words with their Farsi romanisations.",#SpeakSilq #LearnFarsi #Farsi #LanguageLearning #Vocabulary #ConnectorsPrepositions
2026-08-27 13:00,2026-08-27,13:00,speaksilq_farsi,Farsi,02_farsi/farsi_30-adjectives-opposites_p2of8_learn.png,farsi_30-adjectives-opposites_p2of8_learn.png,Adjectives & Descriptions,learn,2,8,lemon-ice,"English vs Farsi — Adjectives & Descriptions (part 2 of 8)
Worn out / old (thing) = kohne · Old (aged) = pir · Good = khub
Learn Farsi and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Farsi"", subtitle ""Adjectives & Descriptions"", listing 12 English words with their Farsi romanisations.",#SpeakSilq #LearnFarsi #Farsi #LanguageLearning #Vocabulary #AdjectivesOpposites
2026-08-28 01:00,2026-08-28,01:00,speaksilq_farsi,Farsi,02_farsi/farsi_26-nature-weather_p4of5_world.png,farsi_26-nature-weather_p4of5_world.png,Nature & Weather,world,4,5,sky,"English vs Farsi — Nature & Weather (part 4 of 5)
Root = rishe · River = rudkhâne · Lake = daryâche
Learn Farsi and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Farsi"", subtitle ""Nature & Weather"", listing 10 English words with their Farsi romanisations.",#SpeakSilq #LearnFarsi #Farsi #LanguageLearning #Vocabulary #NatureWeather
2026-08-28 13:00,2026-08-28,13:00,speaksilq_farsi,Farsi,02_farsi/farsi_07-time-frequency_p2of6_time.png,farsi_07-time-frequency_p2of6_time.png,Time & Calendar,time,2,6,rose-quartz,"English vs Farsi — Time & Calendar (part 2 of 6)
Today = emruz · Tomorrow = fardâ · Yesterday = diruz
Learn Farsi and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Farsi"", subtitle ""Time & Calendar"", listing 11 English words with their Farsi romanisations.",#SpeakSilq #LearnFarsi #Farsi #LanguageLearning #Vocabulary #TimeFrequency
2026-08-29 01:00,2026-08-29,01:00,speaksilq_farsi,Farsi,02_farsi/farsi_22-travel-transport_p2of4_travel.png,farsi_22-travel-transport_p2of4_travel.png,Travel & Transport,travel,2,4,pistachio,"English vs Farsi — Travel & Transport (part 2 of 4)
Bus = otobus · Bus stop = istgâh-e otobus · Taxi = tâksi
Learn Farsi and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Farsi"", subtitle ""Travel & Transport"", listing 12 English words with their Farsi romanisations.",#SpeakSilq #LearnFarsi #Farsi #LanguageLearning #Vocabulary #TravelTransport
2026-08-29 13:00,2026-08-29,13:00,speaksilq_farsi,Farsi,02_farsi/farsi_20-shopping-money_p2of4_home.png,farsi_20-shopping-money_p2of4_home.png,Shopping & Money,home,2,4,powder-blue,"English vs Farsi — Shopping & Money (part 2 of 4)
Credit card = kârt-e e'tebâri · Change (money back) = baqiye-ye pul · Receipt = resid
Learn Farsi and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Farsi"", subtitle ""Shopping & Money"", listing 11 English words with their Farsi romanisations.",#SpeakSilq #LearnFarsi #Farsi #LanguageLearning #Vocabulary #ShoppingMoney
2026-08-30 01:00,2026-08-30,01:00,speaksilq_farsi,Farsi,02_farsi/farsi_31-work-professions_p2of4_learn.png,farsi_31-work-professions_p2of4_learn.png,Work & Professions,learn,2,4,coral-mist,"English vs Farsi — Work & Professions (part 2 of 4)
Contract = qarârdâd · Interview = mosâhebe · Résumé = rezume
Learn Farsi and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Farsi"", subtitle ""Work & Professions"", listing 11 English words with their Farsi romanisations.",#SpeakSilq #LearnFarsi #Farsi #LanguageLearning #Vocabulary #WorkProfessions
2026-08-30 13:00,2026-08-30,13:00,speaksilq_farsi,Farsi,02_farsi/farsi_12-body-parts_p3of5_people.png,farsi_12-body-parts_p3of5_people.png,Body & Health,people,3,5,honeydew,"English vs Farsi — Body & Health (part 3 of 5)
Bone = ostokhân · Skin = pust · Brain = maghz
Learn Farsi and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Farsi"", subtitle ""Body & Health"", listing 11 English words with their Farsi romanisations.",#SpeakSilq #LearnFarsi #Farsi #LanguageLearning #Vocabulary #BodyParts
2026-08-31 01:00,2026-08-31,01:00,speaksilq_farsi,Farsi,02_farsi/farsi_02-everyday-phrases_p6of7_social.png,farsi_02-everyday-phrases_p6of7_social.png,Everyday Phrases,social,6,7,periwinkle,"English vs Farsi — Everyday Phrases (part 6 of 7)
I'm ready = âmâde'am · Not yet = hanuz na · Again = dobâre
Learn Farsi and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Farsi"", subtitle ""Everyday Phrases"", listing 11 English words with their Farsi romanisations.",#SpeakSilq #LearnFarsi #Farsi #LanguageLearning #Vocabulary #EverydayPhrases
2026-08-31 13:00,2026-08-31,13:00,speaksilq_farsi,Farsi,02_farsi/farsi_06-numbers_p5of5_time.png,farsi_06-numbers_p5of5_time.png,Numbers,time,5,5,peach,"English vs Farsi — Numbers (part 5 of 5)
Fifth = panjom · Last = âkhar · Number (digit) = adad
Learn Farsi and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Farsi"", subtitle ""Numbers"", listing 10 English words with their Farsi romanisations.",#SpeakSilq #LearnFarsi #Farsi #LanguageLearning #Vocabulary #Numbers
2026-09-01 01:00,2026-09-01,01:00,speaksilq_farsi,Farsi,02_farsi/farsi_29-common-verbs_p8of10_learn.png,farsi_29-common-verbs_p8of10_learn.png,Common Verbs,learn,8,10,sage,"English vs Farsi — Common Verbs (part 8 of 10)
to cook = pokhtan · to cut = boridan · to carry = haml kardan
Learn Farsi and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Farsi"", subtitle ""Common Verbs"", listing 11 English words with their Farsi romanisations.",#SpeakSilq #LearnFarsi #Farsi #LanguageLearning #Vocabulary #CommonVerbs
2026-09-01 13:00,2026-09-01,13:00,speaksilq_farsi,Farsi,02_farsi/farsi_27-animals-birds_p1of3_world.png,farsi_27-animals-birds_p1of3_world.png,Animals,world,1,3,lavender,"English vs Farsi — Animals (part 1 of 3)
Animal = heyvân · Dog = sag · Cat = gorbe
Learn Farsi and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Farsi"", subtitle ""Animals"", listing 13 English words with their Farsi romanisations.",#SpeakSilq #LearnFarsi #Farsi #LanguageLearning #Vocabulary #AnimalsBirds
2026-09-02 01:00,2026-09-02,01:00,speaksilq_farsi,Farsi,02_farsi/farsi_32-education-school_p3of3_learn.png,farsi_32-education-school_p3of3_learn.png,Education & Language,learn,3,3,champagne,"English vs Farsi — Education & Language (part 3 of 3)
Language = zabân-e fârsi · Translation = tarjome · Story = dâstân
Learn Farsi and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Farsi"", subtitle ""Education & Language"", listing 12 English words with their Farsi romanisations.",#SpeakSilq #LearnFarsi #Farsi #LanguageLearning #Vocabulary #EducationSchool
2026-09-02 13:00,2026-09-02,13:00,speaksilq_farsi,Farsi,02_farsi/farsi_19-clothing-accessories_p2of3_home.png,farsi_19-clothing-accessories_p2of3_home.png,Clothing & Accessories,home,2,3,mint,"English vs Farsi — Clothing & Accessories (part 2 of 3)
Headscarf = rusari · Hat = kolâh · Shoes = kafsh
Learn Farsi and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Farsi"", subtitle ""Clothing & Accessories"", listing 10 English words with their Farsi romanisations.",#SpeakSilq #LearnFarsi #Farsi #LanguageLearning #Vocabulary #ClothingAccessories
2026-09-03 01:00,2026-09-03,01:00,speaksilq_farsi,Farsi,02_farsi/farsi_11-emotions-feelings_p2of4_people.png,farsi_11-emotions-feelings_p2of4_people.png,Emotions & Feelings,people,2,4,lilac,"English vs Farsi — Emotions & Feelings (part 2 of 4)
Bored = bi-howsele · Surprised = mota'ajjeb · Confused = gij
Learn Farsi and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Farsi"", subtitle ""Emotions & Feelings"", listing 11 English words with their Farsi romanisations.",#SpeakSilq #LearnFarsi #Farsi #LanguageLearning #Vocabulary #EmotionsFeelings
2026-09-03 13:00,2026-09-03,13:00,speaksilq_farsi,Farsi,02_farsi/farsi_01-greetings-courtesy_p3of5_social.png,farsi_01-greetings-courtesy_p3of5_social.png,Greetings & Politeness,social,3,5,sand,"English vs Farsi — Greetings & Politeness (part 3 of 5)
Don't mention it = qâbeli nadârad · No problem = moshkeli nist · Excuse me = bebakhshid
Learn Farsi and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Farsi"", subtitle ""Greetings & Politeness"", listing 11 English words with their Farsi romanisations.",#SpeakSilq #LearnFarsi #Farsi #LanguageLearning #Vocabulary #GreetingsCourtesy
2026-09-04 01:00,2026-09-04,01:00,speaksilq_farsi,Farsi,02_farsi/farsi_30-adjectives-opposites_p5of8_learn.png,farsi_30-adjectives-opposites_p5of8_learn.png,Adjectives & Descriptions,learn,5,8,seafoam,"English vs Farsi — Adjectives & Descriptions (part 5 of 8)
Sharp = tiz · Deep = amiq · Shallow = kam-omq
Learn Farsi and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Farsi"", subtitle ""Adjectives & Descriptions"", listing 12 English words with their Farsi romanisations.",#SpeakSilq #LearnFarsi #Farsi #LanguageLearning #Vocabulary #AdjectivesOpposites
2026-09-04 13:00,2026-09-04,13:00,speaksilq_farsi,Farsi,02_farsi/farsi_20-shopping-money_p3of4_home.png,farsi_20-shopping-money_p3of4_home.png,Shopping & Money,home,3,4,orchid,"English vs Farsi — Shopping & Money (part 3 of 4)
Debt = bedehi · Interest (bank) = sud · Tax = mâliyât
Learn Farsi and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Farsi"", subtitle ""Shopping & Money"", listing 11 English words with their Farsi romanisations.",#SpeakSilq #LearnFarsi #Farsi #LanguageLearning #Vocabulary #ShoppingMoney
2026-09-05 01:00,2026-09-05,01:00,speaksilq_farsi,Farsi,02_farsi/farsi_14-food-drink_p2of8_food.png,farsi_14-food-drink_p2of8_food.png,Food & Drink,food,2,8,butter,"English vs Farsi — Food & Drink (part 2 of 8)
Cheese = panir · Butter = kare · Yogurt = mâst
Learn Farsi and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Farsi"", subtitle ""Food & Drink"", listing 11 English words with their Farsi romanisations.",#SpeakSilq #LearnFarsi #Farsi #LanguageLearning #Vocabulary #FoodDrink
2026-09-05 13:00,2026-09-05,13:00,speaksilq_farsi,Farsi,02_farsi/farsi_07-time-frequency_p6of6_time.png,farsi_07-time-frequency_p6of6_time.png,Time & Calendar,time,6,6,aqua-mist,"English vs Farsi — Time & Calendar (part 6 of 6)
Next year = sâl-e âyande · The past = gozashte · The future = âyande
Learn Farsi and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Farsi"", subtitle ""Time & Calendar"", listing 10 English words with their Farsi romanisations.",#SpeakSilq #LearnFarsi #Farsi #LanguageLearning #Vocabulary #TimeFrequency
2026-09-06 01:00,2026-09-06,01:00,speaksilq_farsi,Farsi,02_farsi/farsi_29-common-verbs_p3of10_learn.png,farsi_29-common-verbs_p3of10_learn.png,Common Verbs,learn,3,10,blush,"English vs Farsi — Common Verbs (part 3 of 10)
to think = fekr kardan · to remember = be yâd âvardan · to forget = farâmush kardan
Learn Farsi and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Farsi"", subtitle ""Common Verbs"", listing 11 English words with their Farsi romanisations.",#SpeakSilq #LearnFarsi #Farsi #LanguageLearning #Vocabulary #CommonVerbs
2026-09-06 13:00,2026-09-06,13:00,speaksilq_farsi,Farsi,02_farsi/farsi_26-nature-weather_p2of5_world.png,farsi_26-nature-weather_p2of5_world.png,Nature & Weather,world,2,5,lemon-ice,"English vs Farsi — Nature & Weather (part 2 of 5)
Fog = meh · Rainbow = rangin-kamân · Weather / air = havâ
Learn Farsi and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Farsi"", subtitle ""Nature & Weather"", listing 11 English words with their Farsi romanisations.",#SpeakSilq #LearnFarsi #Farsi #LanguageLearning #Vocabulary #NatureWeather
2026-09-07 01:00,2026-09-07,01:00,speaksilq_farsi,Farsi,02_farsi/farsi_10-family-relationships_p2of5_people.png,farsi_10-family-relationships_p2of5_people.png,Family & People,people,2,5,sky,"English vs Farsi — Family & People (part 2 of 5)
Sister = khâhar · Grandfather = pedarbozorg · Grandmother = mâdarbozorg
Learn Farsi and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Farsi"", subtitle ""Family & People"", listing 11 English words with their Farsi romanisations.",#SpeakSilq #LearnFarsi #Farsi #LanguageLearning #Vocabulary #FamilyRelationships
2026-09-07 13:00,2026-09-07,13:00,speaksilq_farsi,Farsi,02_farsi/farsi_02-everyday-phrases_p5of7_social.png,farsi_02-everyday-phrases_p5of7_social.png,Everyday Phrases,social,5,7,rose-quartz,"English vs Farsi — Everyday Phrases (part 5 of 7)
I miss you = delam barâyat tang shode · What happened? = che ettefâqi oftâd? · What's wrong? = che shode ast?
Learn Farsi and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Farsi"", subtitle ""Everyday Phrases"", listing 12 English words with their Farsi romanisations.",#SpeakSilq #LearnFarsi #Farsi #LanguageLearning #Vocabulary #EverydayPhrases
2026-09-08 01:00,2026-09-08,01:00,speaksilq_farsi,Farsi,02_farsi/farsi_31-work-professions_p3of4_learn.png,farsi_31-work-professions_p3of4_learn.png,Work & Professions,learn,3,4,pistachio,"English vs Farsi — Work & Professions (part 3 of 4)
Farmer = keshâvarz · Cook / chef = âshpaz · Tailor = khayyât
Learn Farsi and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Farsi"", subtitle ""Work & Professions"", listing 11 English words with their Farsi romanisations.",#SpeakSilq #LearnFarsi #Farsi #LanguageLearning #Vocabulary #WorkProfessions
2026-09-08 13:00,2026-09-08,13:00,speaksilq_farsi,Farsi,02_farsi/farsi_06-numbers_p2of5_time.png,farsi_06-numbers_p2of5_time.png,Numbers,time,2,5,powder-blue,"English vs Farsi — Numbers (part 2 of 5)
Eleven = yâzdah · Twelve = davâzdah · Thirteen = sizdah
Learn Farsi and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Farsi"", subtitle ""Numbers"", listing 11 English words with their Farsi romanisations.",#SpeakSilq #LearnFarsi #Farsi #LanguageLearning #Vocabulary #Numbers
2026-09-09 01:00,2026-09-09,01:00,speaksilq_farsi,Farsi,02_farsi/farsi_12-body-parts_p5of5_people.png,farsi_12-body-parts_p5of5_people.png,Body & Health,people,5,5,coral-mist,"English vs Farsi — Body & Health (part 5 of 5)
Hospital = bimârestân · Pharmacy = dârukhâne · Clinic = darmângâh
Learn Farsi and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Farsi"", subtitle ""Body & Health"", listing 11 English words with their Farsi romanisations.",#SpeakSilq #LearnFarsi #Farsi #LanguageLearning #Vocabulary #BodyParts
2026-09-09 13:00,2026-09-09,13:00,speaksilq_farsi,Farsi,02_farsi/farsi_22-travel-transport_p3of4_travel.png,farsi_22-travel-transport_p3of4_travel.png,Travel & Transport,travel,3,4,honeydew,"English vs Farsi — Travel & Transport (part 3 of 4)
Bridge = pol · Traffic = terâfik · Traffic light = cherâgh-e râhnamâyi
Learn Farsi and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Farsi"", subtitle ""Travel & Transport"", listing 12 English words with their Farsi romanisations.",#SpeakSilq #LearnFarsi #Farsi #LanguageLearning #Vocabulary #TravelTransport
