post_at_local,post_date,post_time,account,language,file_path,filename,category,theme,part,parts,palette,caption,alt_text,hashtags
2026-08-18 01:00,2026-08-18,01:00,speaksilq_bengali,Bengali,05_bengali/bengali_14-food-drink_p5of6_food.png,bengali_14-food-drink_p5of6_food.png,Food & Drink,food,5,6,sky,"English vs Bengali — Food & Drink (part 5 of 6)
Tea = cha · Coffee = kofi · Juice = rosh
Learn Bengali and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Bengali"", subtitle ""Food & Drink"", listing 13 English words with their Bengali romanisations.",#SpeakSilq #LearnBengali #Bengali #LanguageLearning #Vocabulary #FoodDrink
2026-08-18 01:00,2026-08-18,01:00,speaksilq_dari,Dari,03_dari/dari_11-emotions-feelings_p1of3_people.png,dari_11-emotions-feelings_p1of3_people.png,Emotions & Feelings,people,1,3,sky,"English vs Dari — Emotions & Feelings (part 1 of 3)
Happiness = Khushi · Sadness = Ghamgini · Love = Muhabbat
Learn Dari and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Dari"", subtitle ""Emotions & Feelings"", listing 10 English words with their Dari romanisations.",#SpeakSilq #LearnDari #Dari #LanguageLearning #Vocabulary #EmotionsFeelings
2026-08-18 01:00,2026-08-18,01:00,speaksilq_farsi,Farsi,02_farsi/farsi_02-everyday-phrases_p1of7_social.png,farsi_02-everyday-phrases_p1of7_social.png,Everyday Phrases,social,1,7,sky,"English vs Farsi — Everyday Phrases (part 1 of 7)
What is your name? = esm-e shomâ chist? · My name is ... = esm-e man ... ast · Where are you from? = ahl-e kojâ hastid?
Learn Farsi and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Farsi"", subtitle ""Everyday Phrases"", listing 12 English words with their Farsi romanisations.",#SpeakSilq #LearnFarsi #Farsi #LanguageLearning #Vocabulary #EverydayPhrases
2026-08-18 01:00,2026-08-18,01:00,speaksilq_pashto,Pashto,01_pashto/pashto_22-travel-transport_p3of3_travel.png,pashto_22-travel-transport_p3of3_travel.png,Travel & Transport,travel,3,3,sky,"English vs Pashto — Travel & Transport (part 3 of 3)
Traffic = Terafik · Delay = Dzand · Arrival = Raatag
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Travel & Transport"", listing 11 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #TravelTransport
2026-08-18 01:00,2026-08-18,01:00,speaksilq_urdu,Urdu,04_urdu/urdu_03-question-words_p2of2_social.png,urdu_03-question-words_p2of2_social.png,Question Words & Connectors,social,2,2,sky,"English vs Urdu — Question Words & Connectors (part 2 of 2)
Then / again = Phir · Also / too = Bhi · Only = Sirf
Learn Urdu and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Urdu"", subtitle ""Question Words & Connectors"", listing 15 English words with their Urdu romanisations.",#SpeakSilq #LearnUrdu #Urdu #LanguageLearning #Vocabulary #QuestionWords
2026-08-18 13:00,2026-08-18,13:00,speaksilq_bengali,Bengali,05_bengali/bengali_21-colours_p2of2_home.png,bengali_21-colours_p2of2_home.png,Colours & Shapes,home,2,2,rose-quartz,"English vs Bengali — Colours & Shapes (part 2 of 2)
Silver = rupali · Light (shade) = halka · Dark (shade) = gaaro
Learn Bengali and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Bengali"", subtitle ""Colours & Shapes"", listing 13 English words with their Bengali romanisations.",#SpeakSilq #LearnBengali #Bengali #LanguageLearning #Vocabulary #Colours
2026-08-18 13:00,2026-08-18,13:00,speaksilq_dari,Dari,03_dari/dari_14-food-drink_p1of4_food.png,dari_14-food-drink_p1of4_food.png,Food & Drink,food,1,4,rose-quartz,"English vs Dari — Food & Drink (part 1 of 4)
Food = Ghiza · Bread = Nan · Water = Ab
Learn Dari and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Dari"", subtitle ""Food & Drink"", listing 10 English words with their Dari romanisations.",#SpeakSilq #LearnDari #Dari #LanguageLearning #Vocabulary #FoodDrink
2026-08-18 13:00,2026-08-18,13:00,speaksilq_farsi,Farsi,02_farsi/farsi_18-home-household_p3of5_home.png,farsi_18-home-household_p3of5_home.png,Home & Household,home,3,5,rose-quartz,"English vs Farsi — Home & Household (part 3 of 5)
Table = miz · Chair = sandali · Sofa = mobl
Learn Farsi and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Farsi"", subtitle ""Home & Household"", listing 10 English words with their Farsi romanisations.",#SpeakSilq #LearnFarsi #Farsi #LanguageLearning #Vocabulary #HomeHousehold
2026-08-18 13:00,2026-08-18,13:00,speaksilq_pashto,Pashto,01_pashto/pashto_34-sports-leisure_p1of2_learn.png,pashto_34-sports-leisure_p1of2_learn.png,Sports & Leisure,learn,1,2,rose-quartz,"English vs Pashto — Sports & Leisure (part 1 of 2)
Game / sport = Loba · Football = Futbaal · Cricket = Kriket
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Sports & Leisure"", listing 10 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #SportsLeisure
2026-08-18 13:00,2026-08-18,13:00,speaksilq_urdu,Urdu,04_urdu/urdu_31-work-professions_p2of2_learn.png,urdu_31-work-professions_p2of2_learn.png,Work & Professions,learn,2,2,rose-quartz,"English vs Urdu — Work & Professions (part 2 of 2)
Barber = Naai · Carpenter = Barhai · Blacksmith = Lohaar
Learn Urdu and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Urdu"", subtitle ""Work & Professions"", listing 12 English words with their Urdu romanisations.",#SpeakSilq #LearnUrdu #Urdu #LanguageLearning #Vocabulary #WorkProfessions
2026-08-19 01:00,2026-08-19,01:00,speaksilq_bengali,Bengali,05_bengali/bengali_07-time-frequency_p6of6_time.png,bengali_07-time-frequency_p6of6_time.png,Time & Calendar,time,6,6,pistachio,"English vs Bengali — Time & Calendar (part 6 of 6)
Kartik (7th Bengali month) = Kartik · Ogrohayon (8th Bengali month) = Ogrohayon · Poush (9th Bengali month) = Poush
Learn Bengali and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Bengali"", subtitle ""Time & Calendar"", listing 12 English words with their Bengali romanisations.",#SpeakSilq #LearnBengali #Bengali #LanguageLearning #Vocabulary #TimeFrequency
2026-08-19 01:00,2026-08-19,01:00,speaksilq_dari,Dari,03_dari/dari_22-travel-transport_p3of3_travel.png,dari_22-travel-transport_p3of3_travel.png,Travel & Transport,travel,3,3,pistachio,"English vs Dari — Travel & Transport (part 3 of 3)
Traffic = Terafik · Delay = Ta'khir · Arrival = Wurud
Learn Dari and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Dari"", subtitle ""Travel & Transport"", listing 11 English words with their Dari romanisations.",#SpeakSilq #LearnDari #Dari #LanguageLearning #Vocabulary #TravelTransport
2026-08-19 01:00,2026-08-19,01:00,speaksilq_farsi,Farsi,02_farsi/farsi_31-work-professions_p4of4_learn.png,farsi_31-work-professions_p4of4_learn.png,Work & Professions,learn,4,4,pistachio,"English vs Farsi — Work & Professions (part 4 of 4)
Musician = navâzande · Singer = khânande · Actor = bâzigar
Learn Farsi and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Farsi"", subtitle ""Work & Professions"", listing 11 English words with their Farsi romanisations.",#SpeakSilq #LearnFarsi #Farsi #LanguageLearning #Vocabulary #WorkProfessions
2026-08-19 01:00,2026-08-19,01:00,speaksilq_pashto,Pashto,01_pashto/pashto_03-question-words_p2of3_social.png,pashto_03-question-words_p2of3_social.png,Question Words & Connectors,social,2,3,pistachio,"English vs Pashto — Question Words & Connectors (part 2 of 3)
And = Aw · Or = Yaa · But = Kho
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Question Words & Connectors"", listing 10 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #QuestionWords
2026-08-19 01:00,2026-08-19,01:00,speaksilq_urdu,Urdu,04_urdu/urdu_09-daily-routine_p3of3_time.png,urdu_09-daily-routine_p3of3_time.png,Daily Routine & Habits,time,3,3,pistachio,"English vs Urdu — Daily Routine & Habits (part 3 of 3)
Every morning = Har subah · Usually = Aam taur par · First of all = Sab se pehle
Learn Urdu and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Urdu"", subtitle ""Daily Routine & Habits"", listing 11 English words with their Urdu romanisations.",#SpeakSilq #LearnUrdu #Urdu #LanguageLearning #Vocabulary #DailyRoutine
2026-08-19 13:00,2026-08-19,13:00,speaksilq_bengali,Bengali,05_bengali/bengali_31-work-professions_p4of4_learn.png,bengali_31-work-professions_p4of4_learn.png,Work & Occupations,learn,4,4,powder-blue,"English vs Bengali — Work & Occupations (part 4 of 4)
Writer = lekhok · Poet = kobi · Singer = shilpi
Learn Bengali and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Bengali"", subtitle ""Work & Occupations"", listing 10 English words with their Bengali romanisations.",#SpeakSilq #LearnBengali #Bengali #LanguageLearning #Vocabulary #WorkProfessions
2026-08-19 13:00,2026-08-19,13:00,speaksilq_dari,Dari,03_dari/dari_29-common-verbs_p5of5_learn.png,dari_29-common-verbs_p5of5_learn.png,Common Verbs,learn,5,5,powder-blue,"English vs Dari — Common Verbs (part 5 of 5)
To like = Pasand kardan · To bring = Awurdan · To send = Rawan kardan
Learn Dari and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Dari"", subtitle ""Common Verbs"", listing 11 English words with their Dari romanisations.",#SpeakSilq #LearnDari #Dari #LanguageLearning #Vocabulary #CommonVerbs
2026-08-19 13:00,2026-08-19,13:00,speaksilq_farsi,Farsi,02_farsi/farsi_26-nature-weather_p1of5_world.png,farsi_26-nature-weather_p1of5_world.png,Nature & Weather,world,1,5,powder-blue,"English vs Farsi — Nature & Weather (part 1 of 5)
Nature = tabi'at · Sky = âsemân · Sun = khorshid
Learn Farsi and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Farsi"", subtitle ""Nature & Weather"", listing 11 English words with their Farsi romanisations.",#SpeakSilq #LearnFarsi #Farsi #LanguageLearning #Vocabulary #NatureWeather
2026-08-19 13:00,2026-08-19,13:00,speaksilq_pashto,Pashto,01_pashto/pashto_20-shopping-money_p1of3_home.png,pashto_20-shopping-money_p1of3_home.png,Shopping & Money,home,1,3,powder-blue,"English vs Pashto — Shopping & Money (part 1 of 3)
Shop = Dukaan · Shopkeeper = Dukaandaar · Market = Baazaar
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Shopping & Money"", listing 10 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #ShoppingMoney
2026-08-19 13:00,2026-08-19,13:00,speaksilq_urdu,Urdu,04_urdu/urdu_25-hotel-accommodation_p1of2_travel.png,urdu_25-hotel-accommodation_p1of2_travel.png,Hotel & Accommodation,travel,1,2,powder-blue,"English vs Urdu — Hotel & Accommodation (part 1 of 2)
Hotel = Hotel · Reception = Istaqbaliya · Booking = Booking
Learn Urdu and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Urdu"", subtitle ""Hotel & Accommodation"", listing 13 English words with their Urdu romanisations.",#SpeakSilq #LearnUrdu #Urdu #LanguageLearning #Vocabulary #HotelAccommodation
2026-08-20 01:00,2026-08-20,01:00,speaksilq_bengali,Bengali,05_bengali/bengali_02-everyday-phrases_p8of11_social.png,bengali_02-everyday-phrases_p8of11_social.png,Everyday Phrases,social,8,11,coral-mist,"English vs Bengali — Everyday Phrases (part 8 of 11)
Thank God = Alhamdulillah · Help! = bãchao! · Danger! = bipod!
Learn Bengali and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Bengali"", subtitle ""Everyday Phrases"", listing 12 English words with their Bengali romanisations.",#SpeakSilq #LearnBengali #Bengali #LanguageLearning #Vocabulary #EverydayPhrases
2026-08-20 01:00,2026-08-20,01:00,speaksilq_dari,Dari,03_dari/dari_10-family-relationships_p2of3_people.png,dari_10-family-relationships_p2of3_people.png,Family & Relationships,people,2,3,coral-mist,"English vs Dari — Family & Relationships (part 2 of 3)
Wife = Khanum · Grandfather = Bab-e kalan · Grandmother = Bibi
Learn Dari and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Dari"", subtitle ""Family & Relationships"", listing 12 English words with their Dari romanisations.",#SpeakSilq #LearnDari #Dari #LanguageLearning #Vocabulary #FamilyRelationships
2026-08-20 01:00,2026-08-20,01:00,speaksilq_farsi,Farsi,02_farsi/farsi_04-people-pronouns_p1of3_social.png,farsi_04-people-pronouns_p1of3_social.png,Pronouns & Demonstratives,social,1,3,coral-mist,"English vs Farsi — Pronouns & Demonstratives (part 1 of 3)
I = man · You (singular) = to · He / She = u
Learn Farsi and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Farsi"", subtitle ""Pronouns & Demonstratives"", listing 10 English words with their Farsi romanisations.",#SpeakSilq #LearnFarsi #Farsi #LanguageLearning #Vocabulary #PeoplePronouns
2026-08-20 01:00,2026-08-20,01:00,speaksilq_pashto,Pashto,01_pashto/pashto_10-family-relationships_p2of3_people.png,pashto_10-family-relationships_p2of3_people.png,Family & Relationships,people,2,3,coral-mist,"English vs Pashto — Family & Relationships (part 2 of 3)
Wife = Shaza · Grandfather = Nika · Grandmother = Anaa
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Family & Relationships"", listing 12 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #FamilyRelationships
2026-08-20 01:00,2026-08-20,01:00,speaksilq_urdu,Urdu,04_urdu/urdu_26-nature-weather_p2of2_world.png,urdu_26-nature-weather_p2of2_world.png,Nature & Weather,world,2,2,coral-mist,"English vs Urdu — Nature & Weather (part 2 of 2)
Mountain = Pahaar · River = Darya · Sea = Samandar
Learn Urdu and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Urdu"", subtitle ""Nature & Weather"", listing 15 English words with their Urdu romanisations.",#SpeakSilq #LearnUrdu #Urdu #LanguageLearning #Vocabulary #NatureWeather
2026-08-20 13:00,2026-08-20,13:00,speaksilq_bengali,Bengali,05_bengali/bengali_22-travel-transport_p4of4_travel.png,bengali_22-travel-transport_p4of4_travel.png,Travel & Transport,travel,4,4,honeydew,"English vs Bengali — Travel & Transport (part 4 of 4)
Please stop here = ekhane thamun · I want to go to Dhaka = ami Dhaka jete chai · When does the bus leave? = bash kokhon charbe?
Learn Bengali and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Bengali"", subtitle ""Travel & Transport"", listing 12 English words with their Bengali romanisations.",#SpeakSilq #LearnBengali #Bengali #LanguageLearning #Vocabulary #TravelTransport
2026-08-20 13:00,2026-08-20,13:00,speaksilq_dari,Dari,03_dari/dari_20-shopping-money_p1of3_home.png,dari_20-shopping-money_p1of3_home.png,Shopping & Money,home,1,3,honeydew,"English vs Dari — Shopping & Money (part 1 of 3)
Shop = Dukan · Shopkeeper = Dukandar · Market = Bazar
Learn Dari and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Dari"", subtitle ""Shopping & Money"", listing 10 English words with their Dari romanisations.",#SpeakSilq #LearnDari #Dari #LanguageLearning #Vocabulary #ShoppingMoney
2026-08-20 13:00,2026-08-20,13:00,speaksilq_farsi,Farsi,02_farsi/farsi_24-city-places_p4of4_travel.png,farsi_24-city-places_p4of4_travel.png,City & Places,travel,4,4,honeydew,"English vs Farsi — City & Places (part 4 of 4)
Farm = mazra'e · Building = sâkhtemân · Tower = borj
Learn Farsi and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Farsi"", subtitle ""City & Places"", listing 11 English words with their Farsi romanisations.",#SpeakSilq #LearnFarsi #Farsi #LanguageLearning #Vocabulary #CityPlaces
2026-08-20 13:00,2026-08-20,13:00,speaksilq_pashto,Pashto,01_pashto/pashto_29-common-verbs_p5of5_learn.png,pashto_29-common-verbs_p5of5_learn.png,Common Verbs,learn,5,5,honeydew,"English vs Pashto — Common Verbs (part 5 of 5)
To like = Khwashedal · To bring = Raawral · To send = Lejal
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Common Verbs"", listing 11 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #CommonVerbs
2026-08-20 13:00,2026-08-20,13:00,speaksilq_urdu,Urdu,04_urdu/urdu_18-home-household_p1of2_home.png,urdu_18-home-household_p1of2_home.png,Home & Household,home,1,2,honeydew,"English vs Urdu — Home & Household (part 1 of 2)
House = Ghar · Room = Kamra · Bedroom = Sone ka kamra
Learn Urdu and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Urdu"", subtitle ""Home & Household"", listing 15 English words with their Urdu romanisations.",#SpeakSilq #LearnUrdu #Urdu #LanguageLearning #Vocabulary #HomeHousehold
2026-08-21 01:00,2026-08-21,01:00,speaksilq_bengali,Bengali,05_bengali/bengali_10-family-relationships_p4of5_people.png,bengali_10-family-relationships_p4of5_people.png,Family & People,people,4,5,periwinkle,"English vs Bengali — Family & People (part 4 of 5)
Daughter-in-law = putrobodhu · Relative = attiyo · Friend = bondhu
Learn Bengali and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Bengali"", subtitle ""Family & People"", listing 10 English words with their Bengali romanisations.",#SpeakSilq #LearnBengali #Bengali #LanguageLearning #Vocabulary #FamilyRelationships
2026-08-21 01:00,2026-08-21,01:00,speaksilq_dari,Dari,03_dari/dari_01-greetings-courtesy_p1of3_social.png,dari_01-greetings-courtesy_p1of3_social.png,Greetings & Courtesy,social,1,3,periwinkle,"English vs Dari — Greetings & Courtesy (part 1 of 3)
Peace be upon you (hello) = Assalam alaikum · And peace be upon you (reply) = Wa alaikum assalam · Hello / Hi = Salam
Learn Dari and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Dari"", subtitle ""Greetings & Courtesy"", listing 12 English words with their Dari romanisations.",#SpeakSilq #LearnDari #Dari #LanguageLearning #Vocabulary #GreetingsCourtesy
2026-08-21 01:00,2026-08-21,01:00,speaksilq_farsi,Farsi,02_farsi/farsi_30-adjectives-opposites_p3of8_learn.png,farsi_30-adjectives-opposites_p3of8_learn.png,Adjectives & Descriptions,learn,3,8,periwinkle,"English vs Farsi — Adjectives & Descriptions (part 3 of 8)
Slow = kond · Strong = qavi · Weak = za'if
Learn Farsi and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Farsi"", subtitle ""Adjectives & Descriptions"", listing 12 English words with their Farsi romanisations.",#SpeakSilq #LearnFarsi #Farsi #LanguageLearning #Vocabulary #AdjectivesOpposites
2026-08-21 01:00,2026-08-21,01:00,speaksilq_pashto,Pashto,01_pashto/pashto_01-greetings-courtesy_p1of3_social.png,pashto_01-greetings-courtesy_p1of3_social.png,Greetings & Courtesy,social,1,3,periwinkle,"English vs Pashto — Greetings & Courtesy (part 1 of 3)
Peace be upon you (hello) = Assalam alaikum · And peace be upon you (reply) = Wa alaikum assalam · Hello / Hi = Salam
Learn Pashto and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Pashto"", subtitle ""Greetings & Courtesy"", listing 12 English words with their Pashto romanisations.",#SpeakSilq #LearnPashto #Pashto #LanguageLearning #Vocabulary #GreetingsCourtesy
2026-08-21 01:00,2026-08-21,01:00,speaksilq_urdu,Urdu,04_urdu/urdu_34-sports-leisure_p2of2_learn.png,urdu_34-sports-leisure_p2of2_learn.png,Sports & Leisure,learn,2,2,periwinkle,"English vs Urdu — Sports & Leisure (part 2 of 2)
Swimming = Tairaki · Running = Daur · Music = Mausiqi
Learn Urdu and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Urdu"", subtitle ""Sports & Leisure"", listing 10 English words with their Urdu romanisations.",#SpeakSilq #LearnUrdu #Urdu #LanguageLearning #Vocabulary #SportsLeisure
2026-08-21 13:00,2026-08-21,13:00,speaksilq_bengali,Bengali,05_bengali/bengali_29-common-verbs_p6of7_learn.png,bengali_29-common-verbs_p6of7_learn.png,Common Verbs,learn,6,7,peach,"English vs Bengali — Common Verbs (part 6 of 7)
To build / make = toiri kora · To wear = pora · To drive = gari chalano
Learn Bengali and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Bengali"", subtitle ""Common Verbs"", listing 13 English words with their Bengali romanisations.",#SpeakSilq #LearnBengali #Bengali #LanguageLearning #Vocabulary #CommonVerbs
2026-08-21 13:00,2026-08-21,13:00,speaksilq_dari,Dari,03_dari/dari_30-adjectives-opposites_p3of4_learn.png,dari_30-adjectives-opposites_p3of4_learn.png,Adjectives & Opposites,learn,3,4,peach,"English vs Dari — Adjectives & Opposites (part 3 of 4)
Light (in weight) = Sabuk · Strong = qawi · Weak = Kamzor
Learn Dari and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Dari"", subtitle ""Adjectives & Opposites"", listing 11 English words with their Dari romanisations.",#SpeakSilq #LearnDari #Dari #LanguageLearning #Vocabulary #AdjectivesOpposites
2026-08-21 13:00,2026-08-21,13:00,speaksilq_farsi,Farsi,02_farsi/farsi_11-emotions-feelings_p3of4_people.png,farsi_11-emotions-feelings_p3of4_people.png,Emotions & Feelings,people,3,4,peach,"English vs Farsi — Emotions & Feelings (part 3 of 4)
Joy = shâdi · Sorrow = gham · Laughter = khande
Learn Farsi and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Farsi"", subtitle ""Emotions & Feelings"", listing 11 English words with their Farsi romanisations.",#SpeakSilq #LearnFarsi #Farsi #LanguageLearning #Vocabulary #EmotionsFeelings
