post_at_local,post_date,post_time,account,language,file_path,filename,category,theme,part,parts,palette,caption,alt_text,hashtags
2026-09-01 01:00,2026-09-01,01:00,speaksilq_dari,Dari,03_dari/dari_03-question-words_p3of3_social.png,dari_03-question-words_p3of3_social.png,Question Words & Connectors,social,3,3,sage,"English vs Dari — Question Words & Connectors (part 3 of 3)
With = Ba · Without = Bedun-e · For = Baray-e
Learn Dari and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Dari"", subtitle ""Question Words & Connectors"", listing 10 English words with their Dari romanisations.",#SpeakSilq #LearnDari #Dari #LanguageLearning #Vocabulary #QuestionWords
2026-09-01 13:00,2026-09-01,13:00,speaksilq_dari,Dari,03_dari/dari_14-food-drink_p2of4_food.png,dari_14-food-drink_p2of4_food.png,Food & Drink,food,2,4,lavender,"English vs Dari — Food & Drink (part 2 of 4)
Fish = Mahi · Egg = Tukhm · Milk = Shir
Learn Dari and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Dari"", subtitle ""Food & Drink"", listing 10 English words with their Dari romanisations.",#SpeakSilq #LearnDari #Dari #LanguageLearning #Vocabulary #FoodDrink
2026-09-02 01:00,2026-09-02,01:00,speaksilq_dari,Dari,03_dari/dari_27-animals-birds_p1of2_world.png,dari_27-animals-birds_p1of2_world.png,Animals & Birds,world,1,2,champagne,"English vs Dari — Animals & Birds (part 1 of 2)
Animal = Haywan · Dog = Sag · Cat = Peshak
Learn Dari and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Dari"", subtitle ""Animals & Birds"", listing 13 English words with their Dari romanisations.",#SpeakSilq #LearnDari #Dari #LanguageLearning #Vocabulary #AnimalsBirds
2026-09-02 13:00,2026-09-02,13:00,speaksilq_dari,Dari,03_dari/dari_29-common-verbs_p1of5_learn.png,dari_29-common-verbs_p1of5_learn.png,Common Verbs,learn,1,5,mint,"English vs Dari — Common Verbs (part 1 of 5)
To be = Budan · To do = Kardan · To go = Raftan
Learn Dari and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Dari"", subtitle ""Common Verbs"", listing 11 English words with their Dari romanisations.",#SpeakSilq #LearnDari #Dari #LanguageLearning #Vocabulary #CommonVerbs
2026-09-03 01:00,2026-09-03,01:00,speaksilq_dari,Dari,03_dari/dari_10-family-relationships_p1of3_people.png,dari_10-family-relationships_p1of3_people.png,Family & Relationships,people,1,3,lilac,"English vs Dari — Family & Relationships (part 1 of 3)
Family = Khanawada · Father = Padar · Mother = Madar
Learn Dari and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Dari"", subtitle ""Family & Relationships"", listing 12 English words with their Dari romanisations.",#SpeakSilq #LearnDari #Dari #LanguageLearning #Vocabulary #FamilyRelationships
2026-09-03 13:00,2026-09-03,13:00,speaksilq_dari,Dari,03_dari/dari_22-travel-transport_p1of3_travel.png,dari_22-travel-transport_p1of3_travel.png,Travel & Transport,travel,1,3,sand,"English vs Dari — Travel & Transport (part 1 of 3)
Journey / travel = Safar · Traveller = Musafir · Car = Motar
Learn Dari and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Dari"", subtitle ""Travel & Transport"", listing 12 English words with their Dari romanisations.",#SpeakSilq #LearnDari #Dari #LanguageLearning #Vocabulary #TravelTransport
2026-09-04 01:00,2026-09-04,01:00,speaksilq_dari,Dari,03_dari/dari_09-daily-routine_p3of3_time.png,dari_09-daily-routine_p3of3_time.png,Daily Routine & Habits,time,3,3,seafoam,"English vs Dari — Daily Routine & Habits (part 3 of 3)
Every morning = Har sob · Usually = Ma'mulan · First of all = Awwal az hama
Learn Dari and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Dari"", subtitle ""Daily Routine & Habits"", listing 11 English words with their Dari romanisations.",#SpeakSilq #LearnDari #Dari #LanguageLearning #Vocabulary #DailyRoutine
2026-09-04 13:00,2026-09-04,13:00,speaksilq_dari,Dari,03_dari/dari_30-adjectives-opposites_p2of4_learn.png,dari_30-adjectives-opposites_p2of4_learn.png,Adjectives & Opposites,learn,2,4,orchid,"English vs Dari — Adjectives & Opposites (part 2 of 4)
Easy = Asan · Difficult = Moshkel · Fast = Tez
Learn Dari and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Dari"", subtitle ""Adjectives & Opposites"", listing 11 English words with their Dari romanisations.",#SpeakSilq #LearnDari #Dari #LanguageLearning #Vocabulary #AdjectivesOpposites
2026-09-05 01:00,2026-09-05,01:00,speaksilq_dari,Dari,03_dari/dari_20-shopping-money_p2of3_home.png,dari_20-shopping-money_p2of3_home.png,Shopping & Money,home,2,3,butter,"English vs Dari — Shopping & Money (part 2 of 3)
Card = Kart · Bank = Bank · Account = Hisab
Learn Dari and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Dari"", subtitle ""Shopping & Money"", listing 10 English words with their Dari romanisations.",#SpeakSilq #LearnDari #Dari #LanguageLearning #Vocabulary #ShoppingMoney
2026-09-05 13:00,2026-09-05,13:00,speaksilq_dari,Dari,03_dari/dari_04-people-pronouns_p3of3_social.png,dari_04-people-pronouns_p3of3_social.png,People & Pronouns,social,3,3,aqua-mist,"English vs Dari — People & Pronouns (part 3 of 3)
Guest = Mehman · Name = Nam · Age = Sen
Learn Dari and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Dari"", subtitle ""People & Pronouns"", listing 10 English words with their Dari romanisations.",#SpeakSilq #LearnDari #Dari #LanguageLearning #Vocabulary #PeoplePronouns
2026-09-06 01:00,2026-09-06,01:00,speaksilq_dari,Dari,03_dari/dari_23-directions-places_p1of2_travel.png,dari_23-directions-places_p1of2_travel.png,Directions & Places,travel,1,2,blush,"English vs Dari — Directions & Places (part 1 of 2)
Right = Rast · Left = Chap · Straight ahead = Mustaqim
Learn Dari and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Dari"", subtitle ""Directions & Places"", listing 13 English words with their Dari romanisations.",#SpeakSilq #LearnDari #Dari #LanguageLearning #Vocabulary #DirectionsPlaces
2026-09-06 13:00,2026-09-06,13:00,speaksilq_dari,Dari,03_dari/dari_33-technology-communication_p2of2_learn.png,dari_33-technology-communication_p2of2_learn.png,Technology & Communication,learn,2,2,lemon-ice,"English vs Dari — Technology & Communication (part 2 of 2)
Video = Widyo · Application = Aplikeyshan · Website = Waybsayt
Learn Dari and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Dari"", subtitle ""Technology & Communication"", listing 12 English words with their Dari romanisations.",#SpeakSilq #LearnDari #Dari #LanguageLearning #Vocabulary #TechnologyCommunication
2026-09-07 01:00,2026-09-07,01:00,speaksilq_dari,Dari,03_dari/dari_12-body-parts_p1of3_people.png,dari_12-body-parts_p1of3_people.png,Body Parts,people,1,3,sky,"English vs Dari — Body Parts (part 1 of 3)
Body = Badan · Head = Sar · Hair = Mo
Learn Dari and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Dari"", subtitle ""Body Parts"", listing 10 English words with their Dari romanisations.",#SpeakSilq #LearnDari #Dari #LanguageLearning #Vocabulary #BodyParts
2026-09-07 13:00,2026-09-07,13:00,speaksilq_dari,Dari,03_dari/dari_18-home-household_p3of3_home.png,dari_18-home-household_p3of3_home.png,Home & Household,home,3,3,rose-quartz,"English vs Dari — Home & Household (part 3 of 3)
Fan = Panka · Wood stove / heater = Bukhari · Curtain = Parda
Learn Dari and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Dari"", subtitle ""Home & Household"", listing 10 English words with their Dari romanisations.",#SpeakSilq #LearnDari #Dari #LanguageLearning #Vocabulary #HomeHousehold
2026-09-08 01:00,2026-09-08,01:00,speaksilq_dari,Dari,03_dari/dari_26-nature-weather_p1of3_world.png,dari_26-nature-weather_p1of3_world.png,Nature & Weather,world,1,3,pistachio,"English vs Dari — Nature & Weather (part 1 of 3)
Weather = Hawa · Sun = Aftaw · Moon = Mahtab
Learn Dari and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Dari"", subtitle ""Nature & Weather"", listing 10 English words with their Dari romanisations.",#SpeakSilq #LearnDari #Dari #LanguageLearning #Vocabulary #NatureWeather
2026-09-08 13:00,2026-09-08,13:00,speaksilq_dari,Dari,03_dari/dari_16-cooking-kitchen_p1of3_food.png,dari_16-cooking-kitchen_p1of3_food.png,Cooking & Kitchen,food,1,3,powder-blue,"English vs Dari — Cooking & Kitchen (part 1 of 3)
Kitchen = Ashpazkhana · Cook (person) = Ashpaz · Stove = Ojaq
Learn Dari and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Dari"", subtitle ""Cooking & Kitchen"", listing 10 English words with their Dari romanisations.",#SpeakSilq #LearnDari #Dari #LanguageLearning #Vocabulary #CookingKitchen
2026-09-09 01:00,2026-09-09,01:00,speaksilq_dari,Dari,03_dari/dari_32-education-school_p1of2_learn.png,dari_32-education-school_p1of2_learn.png,Education & School,learn,1,2,coral-mist,"English vs Dari — Education & School (part 1 of 2)
Education = Ta'lim · Book = Kitab · Notebook = Kitabcha
Learn Dari and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Dari"", subtitle ""Education & School"", listing 13 English words with their Dari romanisations.",#SpeakSilq #LearnDari #Dari #LanguageLearning #Vocabulary #EducationSchool
2026-09-09 13:00,2026-09-09,13:00,speaksilq_dari,Dari,03_dari/dari_02-everyday-phrases_p4of4_social.png,dari_02-everyday-phrases_p4of4_social.png,Everyday Phrases,social,4,4,honeydew,"English vs Dari — Everyday Phrases (part 4 of 4)
I forgot = Faramosh kardum · Can you help me? = Metanin ba man komak kunin? · Of course, with pleasure = Albata, ba khushi
Learn Dari and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Dari"", subtitle ""Everyday Phrases"", listing 10 English words with their Dari romanisations.",#SpeakSilq #LearnDari #Dari #LanguageLearning #Vocabulary #EverydayPhrases
2026-09-10 01:00,2026-09-10,01:00,speaksilq_dari,Dari,03_dari/dari_09-daily-routine_p2of3_time.png,dari_09-daily-routine_p2of3_time.png,Daily Routine & Habits,time,2,3,periwinkle,"English vs Dari — Daily Routine & Habits (part 2 of 3)
To have dinner = Nan-e shab khordan · To take a nap = Chort zadan · To tidy the house = Khana pak kardan
Learn Dari and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Dari"", subtitle ""Daily Routine & Habits"", listing 12 English words with their Dari romanisations.",#SpeakSilq #LearnDari #Dari #LanguageLearning #Vocabulary #DailyRoutine
2026-09-10 13:00,2026-09-10,13:00,speaksilq_dari,Dari,03_dari/dari_15-fruits-vegetables_p2of3_food.png,dari_15-fruits-vegetables_p2of3_food.png,Fruits & Vegetables,food,2,3,peach,"English vs Dari — Fruits & Vegetables (part 2 of 3)
Date (fruit) = Khurma · Almond = Badam · Walnut = Charmaghz
Learn Dari and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Dari"", subtitle ""Fruits & Vegetables"", listing 10 English words with their Dari romanisations.",#SpeakSilq #LearnDari #Dari #LanguageLearning #Vocabulary #FruitsVegetables
